variable,lambda,kappa
model,0.9023416716817606,0.43312589256090406
model,0.9013938179103574,0.4536327340549061
model,0.6211193434837231,0.3575379953544363
model,0.2827517794574809,0.23210628590275886
model,0.8927177410540983,0.39008219366023356
model,0.7255867505648488,0.3219617844885598
model,0.6043119444877321,0.2627235752395338
model,0.8643530675979062,0.3924253216069922
model,0.2257432956684148,0.22467420488961978
model,0.7349197513032899,0.31107030492656973
model,0.7641382833249178,0.3128085834852562
model,0.33273837212323176,0.1500074098092065
model,0.2411856794600459,0.2191358313514665
model,0.7124123011340547,0.3048415737455579
model,0.4925065308919381,0.2334207922838078
model,0.8860579550077142,0.4836872340984291
model,0.5311886898387731,0.2763796074866822
model,0.8373681799890004,0.4934277919763256
model,0.35569206743395126,0.22858946379543105
model,0.708947222434316,0.3093582295320429
model,0.6507072139502988,0.3832130733950245
model,0.6042836956123208,0.2659885159940788
model,0.5924579725658404,0.2702864946502192
model,0.7211775818271732,0.32122623811425854
model,0.7717844848269783,0.3125960187494254
model,0.26703534924603817,0.16407424610927127
model,0.8000184691777477,0.3975023060547798
model,0.554226939609808,0.23329619384733497
model,0.5603491872798206,0.235282037317934
model,0.727632832900027,0.3394113567576455
model,0.7958138674695773,0.3217153862819869
model,0.9219985945546926,0.4540027131580638
model,0.9583969294706515,0.3654681157461481
model,0.392204994967936,0.14639825386286925
model,0.8734490695917188,0.37749622266988125
model,0.5719788025632272,0.31828291854812507
model,0.7076859420976485,0.3336265669318095
model,0.6545143399705696,0.2241497218096247
model,0.8028039035502256,0.30425065520199374
model,0.5936339712990085,0.2639408154848935
model,0.892157353431359,0.3469741936532658
model,0.564157031403656,0.287139953616107
model,0.749723745215885,0.2235980961335812
model,0.5730027842493788,0.2402744618460607
model,0.5104748361014306,0.2619085748208691
model,0.6626164449222417,0.2873666647566867
model,0.6593499280177736,0.27775805324177594
model,0.6140185332765903,0.261726222029148
model,0.5880646876157506,0.29523545972234694
model,0.47467935376964543,0.20278980300470764
model,0.6873834531428702,0.32039230123281237
model,0.8068662523276731,0.41951419288188924
model,0.7376000778696092,0.3334179939440327
model,0.5089720583071132,0.21088552450283252
model,0.9058530897424307,0.47430133887504144
model,0.4286078364687438,0.15322123994848394
model,0.679465570873863,0.2899420045682632
model,0.9999338930386481,0.4627793835961802
model,0.8279904195130839,0.2823198032515622
model,0.41099969811761267,0.22385093902288736
model,0.4753400304236243,0.23598113349078112
model,0.6991285537020869,0.30263805554537265
model,0.7768289954056835,0.3199693573633008
model,0.6669293333816589,0.2830861885933765
model,0.8621283551677271,0.4166568439678113
model,0.7010139148538291,0.27237078232946077
model,0.6180339887498948,0.33863721506572475
model,0.9014430169778207,0.4832286680883647
model,0.5861086684795275,0.27176932727765624
model,0.6047931837131253,0.30262051084683234
model,0.8212806204918295,0.3438457987634153
model,0.8423196970032368,0.4393589276038894
model,0.6357615726252783,0.29039881163804354
model,0.8126789208281722,0.28488973727551337
model,0.624579795762944,0.2826537492712985
model,0.8682333268072576,0.4166387304106981
model,0.8146401061336319,0.29730600596602363
model,0.6861496173388465,0.389746300629048
model,0.6104653196516758,0.3502751551365165
model,0.7375274089843329,0.3395722650313797
model,0.9282969943281469,0.6246102047655528
model,0.6175095786079653,0.2998709645109769
model,0.7331138659668129,0.2426036527304174
model,0.584148709289685,0.29737041074779247
model,0.7689152768566087,0.257239170034321
model,0.19451412576468438,0.19820561448583837
model,0.7716817571981789,0.41486923711714196
model,0.8679850648313583,0.47379971634565404
model,0.8132792979066922,0.4162348451443613
model,0.4573865579523007,0.2295495788554128
model,0.7321288259062801,0.37932875120333914
model,0.851284109774238,0.42814045070675655
model,0.8126068729650275,0.419585779971704
model,0.8985271010641129,0.4507066859664275
model,0.782786697684151,0.38639342185465964
model,0.48952020006592023,0.23471671366978863
model,0.9226313319236551,0.3781795968634769
model,0.4205047203622083,0.2631755891670465
model,0.4924472772981304,0.2042818957371388
model,0.7459135996272483,0.29747459324941505
model,0.7835106444541569,0.392272968410301
model,0.523349377510955,0.27070383050103775
model,0.5843785746882069,0.2916154642807736
model,0.7549913425977228,0.3391383061403079
model,0.6581260594697692,0.3481330857293012
model,0.5914945869391094,0.2629522261239451
model,0.6677593090575421,0.3055877535679713
model,0.5772111018442667,0.23411182869636418
model,0.7898545342839364,0.45134218354018446
model,0.8402876134215587,0.5038418177527789
model,0.338007151553298,0.188381214653942
model,0.8910713878475804,0.47405674576935825
model,0.7065482754126265,0.2527714092343174
model,0.701194484714746,0.4168377632198233
model,0.7211751797782631,0.33905925899546585
model,0.6129841281640064,0.27082692950219356
model,0.6727072739936703,0.363800861945055
model,0.9999338930386481,0.4259869910070838
model,0.6762625912240582,0.34983316188661867
model,0.6282059355881806,0.28256490318707034
model,0.7077038544816131,0.3114584996628872
model,0.8280909555523431,0.37768583451289905
model,0.6815465515160373,0.28537465659557787
model,0.5702634328366052,0.25229796226909196
model,0.5658058228739858,0.26332667232004275
model,0.6401189752305538,0.27718853984540803
model,0.3155225596552623,0.22328329695787466
model,0.7755384879434216,0.3228644028645183
model,0.6489788318831062,0.26773266983458355
model,0.7172378486272458,0.2720727149580031
model,0.6245685549975187,0.21309694482337382
model,0.9529383851011244,0.5133027982984802
model,0.6439833375970361,0.32372778543470915
model,0.6579702769966385,0.28636753017673583
model,0.9513898063743669,0.48782380516334484
model,0.6579563776603121,0.32336125549956135
model,0.6188066375887593,0.25193899522918584
model,0.8510896543658621,0.5226960942005989
model,0.7303819151733315,0.3193005958875179
model,0.5107801339598962,0.16825455283215796
model,0.841011294607736,0.32915941133278015
model,0.6981140782786163,0.28958733793832225
model,0.8135755692667768,0.31934065822772023
model,0.5325398685910736,0.28615336267836744
model,0.8820218309583986,0.5206517442407314
model,0.6117234919722713,0.2728589378712015
model,0.44403438452031735,0.2360378126169394
model,0.61003502300309,0.3073551912560155
model,0.3062576617310619,0.2112670912844726
model,0.6228469596081435,0.29192464907289517
model,0.6236339913315704,0.36129808174009825
model,0.5901960627550953,0.28995823995476155
model,0.8657954381242767,0.4044927503805088
model,0.4517719252098043,0.2238637068563793
model,0.547221333138936,0.28710966015926287
model,0.7311642942695319,0.4067507291971889
model,0.3049374076138875,0.19639868355855436
model,0.7273887378662123,0.41780562236910657
model,0.33697507893534406,0.13834165669120085
model,0.6663085675588457,0.3504246569291969
model,0.6059768702724198,0.2824916647024814
model,0.8024409355427262,0.38615459655635254
model,0.606268435570749,0.28585855981384284
model,0.6360739577738773,0.2524504435777357
model,0.6477912158166806,0.29103688188706456
model,0.6242850012065629,0.29725282294371813
model,0.5400734990622783,0.23671870484288923
model,0.6972068450571346,0.21465796387906946
model,0.8603145475853335,0.41311503820085327
model,0.6969448014143875,0.33465727257998085
model,0.8531933904001622,0.4898190441794406
model,0.7258214105336707,0.2901843950311609
model,0.687747038901242,0.2548865648676157
model,0.631763539404728,0.38649283521550104
model,0.8231895777363953,0.3961703338073014
model,0.5301371351165874,0.22099477188818367
model,0.8735021437445016,0.4867863462077483
model,0.6513879116271734,0.2295768352700034
model,0.6943026789499447,0.37504403446481505
model,0.6873880628804292,0.3038691262990933
model,0.7030526770321754,0.26688205087522293
model,0.8625648047980929,0.30144704566888747
model,0.9042759888055086,0.43728848715996765
model,0.8400559479985028,0.4353953657864416
model,0.6045255541023791,0.15574033773581344
model,0.4894006139158912,0.29871058728406374
model,0.6487520840083886,0.31024755537918963
model,0.8340916935357408,0.45049358273855117
model,0.7985911444736791,0.38911621931090923
model,0.6623363371173587,0.2750776965994717
model,0.8768703394756991,0.4216046714138185
model,0.6945932495990268,0.323788185294125
model,0.8962822330666186,0.4274511327102884
model,0.6050243706874197,0.19817034554296445
model,0.5673926158931195,0.3411960675146247
model,0.7399207703863623,0.38007085998730594
model,0.6652222713988865,0.27097819432762754
model,0.8066694604113288,0.3738670245172186
model,0.5472767786954341,0.2726517575314771
model,0.897149842828777,0.3592511091773529
model,0.33536887316194325,0.12949874179783552
model,0.7539518152411632,0.336994425537747
model,0.8553042375829345,0.46291396548255315
model,0.4348829184059082,0.2273700575498921
model,0.5876244431979618,0.27131920436980994
model,0.398150518873523,0.13838275788592283
model,0.8654238434840741,0.3940081788730156
model,0.7587495588561479,0.31302862497385064
model,0.6650003979384914,0.30173172905236034
model,0.5195201423417254,0.2268043235191225
model,0.7498245684920355,0.32590568207460946
model,0.7815955728557743,0.3481359581767847
model,0.5808626401741004,0.1769792019119973
model,0.7605615442717114,0.37594763801786263
model,0.9999338930386481,0.47241238049638185
model,0.6604032342863395,0.2339687622054855
model,0.8117688429711205,0.3874092393277429
model,0.8421602496450856,0.3032988773358268
model,0.6054666088346555,0.3134525330863293
model,0.7130339666906732,0.266638466682265
model,0.6449114431415451,0.3022779795883503
model,0.7748350665450139,0.29890611176659093
model,0.6879145948753658,0.3216341907874022
model,0.9080010322124612,0.5233069383439505
model,0.6812882829549698,0.4034136490020182
model,0.6794978424066588,0.3087063027543947
model,0.8478937346182752,0.4234201692613498
model,0.9761368854655563,0.4594552426000618
model,0.6385652497789458,0.3300080630898537
model,0.5388772365402551,0.20761292451150892
model,0.9267385646236088,0.49445254507907216
model,0.5951235156271478,0.32307927794690444
model,0.7484071069456636,0.3911387145316496
model,0.8026975965622867,0.24909867617023973
model,0.454584025441959,0.18320049470172375
model,0.7562669369585427,0.334438630356282
model,0.8978599028789948,0.4115928995671383
model,0.6842482479178722,0.37168883154086313
model,0.8948604543826323,0.3955280425270638
model,0.7776306185612436,0.2869953372538881
model,0.6396603995660174,0.2823155754015377
model,0.7445986273479136,0.28365913544245347
model,0.8241745215135027,0.33138807828206013
model,0.7073589963074692,0.31685021336850283
model,0.6083893563125079,0.3140572596583197
model,0.6659428070592925,0.2821063667665547
model,0.5633995068095367,0.22676049884133764
model,0.7991310601112117,0.36613798117017143
model,0.7018811023831827,0.22444155386506462
model,0.6001778734350124,0.27474474900305124
model,0.9999338930386481,0.5454719164908023
model,0.7042024995438557,0.3877580385213181
model,0.778599805220574,0.41808093853946504
model,0.9888032043609806,0.500786696598765
model,0.5816154751914572,0.24936995928613162
model,0.7211727849522722,0.3306641553810154
model,0.4886485251689598,0.30390624081246714
model,0.8631719235246735,0.4658970411206326
model,0.5353159784872795,0.26574136102200874
model,0.723635992780719,0.37753618180724463
model,0.7084070755665398,0.29659434506374743
model,0.6740556369204747,0.2967764969791225
model,0.7687225397060247,0.30270279124414723
model,0.7992238185793371,0.4180680479534363
model,0.6970933084057781,0.2992560574425364
model,0.7798079509610832,0.38088542692261657
model,0.5531708072180559,0.30961829992021705
model,0.8363114808662647,0.4892369952006945
model,0.8728404732602242,0.4048801487670631
model,0.890844188602759,0.33735458259022805
model,0.8170827322518815,0.37557574096230173
model,0.6115414292516531,0.2812990114542056
model,0.8447877227543703,0.4150068873790281
model,0.6333404685299986,0.23882718052387586
model,0.9999338930386481,0.5795047882010127
model,0.6282964007316026,0.22247951342724473
model,0.8094510738574904,0.46105195061843385
model,0.7484058767326728,0.3148539571385834
model,0.3804429215645946,0.26836511264072704
model,0.7022641926048496,0.36693360570931344
model,0.8766496112935699,0.38891470934278316
model,0.6684580329215155,0.29663352044306346
model,0.8924723361564372,0.44071679574439937
model,0.692483545388219,0.2795050652934687
model,0.687866671769341,0.34702140100549594
model,0.8927026061900961,0.4015348486344108
model,0.8543666418701706,0.3277618053768181
model,0.6771833147939982,0.23221290840878273
model,0.8145408691256991,0.3315246622370554
model,0.5513648323214402,0.20105471572384298
model,0.8776894792738135,0.4672571759771383
model,0.7243410690240454,0.3128285921372283
model,0.6480274557140565,0.32843452413341384
model,0.6911562256425626,0.3296362445445865
model,0.7947508268244282,0.34734079781249244
model,0.580354975865876,0.2464884128290699
model,0.5949166756641734,0.290942761202344
model,0.9069235742239633,0.4181738802849477
model,0.8271053212789938,0.38165222545446675
model,0.9010331599791845,0.4664044042476125
model,0.8226942157561908,0.39486273455121135
model,0.7702194356934841,0.2722373406122519
model,0.8172618365117008,0.3840312267048341
model,0.891935076969613,0.4254691905199101
model,0.7949129360538993,0.47996413138481075
model,0.6840876529987677,0.3102524841794208
model,0.7934194693260642,0.31169111781346814
model,0.5598163731086182,0.24079673899813303
model,0.5834536105639853,0.34136691410536746
model,0.46836123250840245,0.20299457099357515
model,0.47739993831868505,0.26459025817845594
